Name,Country,Region,Winery,Rating,Price,Year,is_red_wine,is_white_wine,is_rose_wine
Vecchia Modena Premium Mention Honorable 2019,Italy,Lambrusco di Sorbara,Cleto Chiarli,3.8,9.65,2019,0,0,0
Venti 2 Gold Cuvée N.V.,Italy,delle Venezie,Borgo Molino,4.1,9.5,0,0,0,0
36 Cuvée Rosé Brut N.V.,Italy,Vino d'Italia,Marsuret,3.8,10.9,0,0,0,0
Crémant Riesling Brut N.V.,Luxembourg,Crémant de Luxembourg,Bernard-Massard,3.5,17.77,0,0,0,0
Frizzante Prosecco N.V.,Italy,Prosecco,Ca' Ongaresca,4.0,7.27,0,0,0,0
Donna Cora 2014,Italy,Franciacorta,Montenisa,4.0,36.5,2014,0,0,0
Kellermeister Edition Sekt Extra Trocken 2016,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.7,9.83,2016,0,0,0
Millesimato Brut 2014,Italy,Franciacorta,Monzio Compagnoni,3.7,17.9,2014,0,0,0
Quinquin Sparkling Rosé N.V.,Austria,Burgenland,Esterházy,3.7,12.1,0,0,0,0
Perlé Rosé Riserva 2011,Italy,Trento,Ferrari,4.1,92.53,2011,0,0,0
Victor Mandois Brut Champagne 2008,France,Champagne,Mandois,3.9,37.97,2008,0,0,0
Etichetta Nera Spumante Extra Dry 2018,Italy,Veneto,Sacchetto,3.8,9.82,2018,0,0,0
Große Reserve Brut Nature 2015,Austria,Kamptal,Jurtschitsch,3.9,22.13,2015,0,0,0
Crémant de Bourgogne Blanc de Blancs Extra Brut N.V.,France,Crémant de Bourgogne,Domaine Henri Boillot,4.0,22.5,0,0,0,0
Asolo Prosecco Superiore Millesimato Extra Dry N.V.,Italy,Asolo Prosecco,Val d'Oca,3.8,14.41,0,0,0,0
Vecchie Viti 2018,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,4.0,22.99,2018,0,0,0
Cuvée Clive 2014,South Africa,Robertson,Graham Beck,4.2,45.0,2014,0,0,0
Millésimé Crémant du Jura Brut 2014,France,Crémant du Jura,Tissot-Maire,3.7,13.9,2014,0,0,0
Cuvée Esplendor Vinyes Propies 2014,Spain,Penedès,Vardon Kennett,3.5,45.74,2014,0,0,0
Grande Cuvée de Purcari Extra Brut 2016,Moldova,South Eastern,Château Purcari,4.4,49.98,2016,0,0,0
Rosé Prestige Brut 2012,Germany,Rheinhessen,Raumland,4.1,20.28,2012,0,0,0
Blanc de Blancs Brut Champagne Premier Cru 2010,France,Champagne Premier Cru,Paul Michel,3.9,31.68,2010,0,0,0
Vigna Senza Nome Moscato d'Asti 2019,Italy,Moscato d'Asti,Braida,4.1,11.43,2019,0,0,0
Valdobbiadene Millesimato Brut 2017,Italy,Conegliano-Valdobbiadene Prosecco,Borgo Molino,4.1,14.9,2017,0,0,0
Brut Nature N.V.,Germany,Pfalz,Frank John,4.4,28.0,0,0,0,0
Cuvée Muggi Bubbles Day Extra Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.7,25.9,0,0,0,0
Prosecco Millesimato Brut 2018,Italy,Prosecco,Fili,4.0,11.05,2018,0,0,0
Blanc de Noirs Brut 2016,Germany,Baden,Griesel & Compagnie,4.0,15.5,2016,0,0,0
Cuvée Eugénie Crémant de Limoux Brut 2017,France,Crémant de Limoux,Antech,3.6,14.62,2017,0,0,0
‘61 Franciacorta Rosé 1961,Italy,Franciacorta,Berlucchi,3.8,18.91,1961,0,0,0
Chiaretto Spumante Brut N.V.,Italy,Bardolino,Zeni,3.5,12.9,0,0,0,0
Ocarosa Frizzanate Rosato N.V.,Italy,Veneto,Val d'Oca,3.6,4.9,0,0,0,0
Cuvée Marie-Luise Brut 2013,Germany,Rheinhessen,Raumland,3.8,17.55,2013,0,0,0
La Croisette Brut Champagne 2014,France,Champagne,Leclerc Briant,4.3,145.7,2014,0,0,0
Privat Trocken N.V.,Germany,Rheingau,Ohlig Sekt,3.7,6.81,0,0,0,0
Brut Nature N.V.,Germany,Nahe,Korrell,4.2,17.9,0,0,0,0
Crémant d'Alsace Brut N.V.,France,Crémant d'Alsace,Edouard Leiber,3.8,9.9,0,0,0,0
Leonardo Trocken Pinot Rosé N.V.,Germany,Baden,Haltinger Winzer,3.8,8.95,0,0,0,0
Vintage Rosé Brut Champagne 2012,France,Champagne,Veuve Clicquot,4.2,78.49,2012,0,0,0
Cristal Rosé Brut Champagne (Millésimé) 2012,France,Champagne,Louis Roederer,4.7,449.9,2012,0,0,0
Valdobbiadene Prosecco Superiore Brut Dosaggio Zero 2018,Italy,Conegliano-Valdobbiadene Prosecco,Col Vetoraz,3.5,14.9,2018,0,0,0
Graphic Ice Champagne N.V.,France,Champagne,Nicolas Feuillatte,3.5,39.0,0,0,0,0
Reserve Rosé Champagne 2005,France,Champagne,Charles Heidsieck,4.2,109.92,2005,0,0,0
Brut Champagne 2010,France,Champagne,Barons de Rothschild (Lafite),4.3,75.95,2010,0,0,0
Inspiration de Saison Extra Brut Champagne 2010,France,Champagne,Michel Loriot,3.9,37.64,2010,0,0,0
Rosa Regale 2019,Italy,Brachetto d'Acqui,Banfi,4.0,7.6,2019,0,0,0
Prosecco Valdobbiadene Rive di Refrontolo Superiore Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Santa Margherita,3.8,16.07,2018,0,0,0
Franciacorta Rosé 2013,Italy,Franciacorta,Bellavista,3.9,57.61,2013,0,0,0
Pinot Rosé Brut N.V.,Germany,Pfalz,Eymann,3.5,16.9,0,0,0,0
Athesis Brut Rosé 2016,Italy,Südtirol - Alto Adige,Kettmeir,3.9,23.11,2016,0,0,0
Il Vino dei Poeti Gold 2018,Italy,Prosecco,Bottega,3.9,19.4,2018,0,0,0
Elixir Dry Champagne N.V.,France,Champagne,Pommery,3.7,41.39,0,0,0,0
Frizzantino Dolce N.V.,Italy,Emilia,Gualtieri,4.2,3.15,0,0,0,0
Millesimato Extra Dry Prosecco 2017,Italy,Prosecco,Paladin,3.7,11.36,2017,0,0,0
Brut Rosé Aÿ Champagne N.V.,France,Champagne,Pierre Leboeuf,3.8,33.95,0,0,0,0
Crémant du Jura Brut Rosé N.V.,France,Crémant du Jura,Tissot-Maire,4.0,12.9,0,0,0,0
Trentasei 2014,Italy,Modena,Cantina della Volta,3.8,24.4,2014,0,0,0
Somnam’Bulles 2017,France,Vin de France,Mas del Périé - Fabien Jouves,3.8,13.9,2017,0,0,0
Brut Methode Cap Classique N.V.,South Africa,Constantia,Buitenverwachting,3.8,14.5,0,0,0,0
Brut Nature N.V.,Germany,Pfalz,Leiner,4.2,25.0,0,0,0,0
Authentique Rosé Brut Champagne N.V.,France,Champagne,Le Brun de Neuville,4.1,40.0,0,0,0,0
Trento Brut Millesimato N.V.,Italy,Trento,Endrizzi,3.7,16.7,0,0,0,0
Prosecco Treviso Millesimato Extra Dry 2018,Italy,Prosecco di Treviso,Sanmartino,3.9,10.5,2018,0,0,0
Riesling Brut N.V.,Germany,Pfalz,Koehler-Ruprecht,3.8,35.41,0,0,0,0
Carte Rosé Brut Champagne N.V.,France,Champagne,Irroy,3.7,39.95,0,0,0,0
Crémant de Loire Brut N.V.,France,Crémant de Loire,Chapin & Landais,4.0,10.86,0,0,0,0
Cava Reserva Semi Seco N.V.,Spain,Cava,Segura Viudas,3.5,11.83,0,0,0,0
Cremant d'Alsace Reserve de l'Abbaye Chardonnay N.V.,France,Crémant d'Alsace,Arthur Metz,3.9,14.09,0,0,0,0
Cuvée Vaux Brut 2016,Germany,Rheingau,Schloss Vaux,3.9,11.62,2016,0,0,0
Millesimé Carte d'Or Brut Champagne Premier Cru 2010,France,Champagne Premier Cru,Henriet-Bazin,3.9,39.95,2010,0,0,0
Ultra N.V.,Germany,Rheingau,Barth,4.3,31.53,0,0,0,0
Auris Brut N.V.,Italy,Veneto,Villa Sandi,3.8,17.5,0,0,0,0
Cava Reyes de Aragón Reserva Brut Nature N.V.,Spain,Calatayud,Bodegas Langa,3.5,14.9,0,0,0,0
Crémant de Loire Brut N.V.,France,Crémant de Loire,Louis Despas & Cie,3.6,14.32,0,0,0,0
Crémant de Bourgogne Brut N.V.,France,Crémant de Bourgogne,Château de la Greffière,3.7,17.76,0,0,0,0
Millesimé Extra Brut Champagne 2013,France,Champagne,Leclerc Briant,4.3,60.2,2013,0,0,0
Crémant de Limoux Rosé Brut N.V.,France,Crémant de Limoux,La Louvière,4.2,20.19,0,0,0,0
Extra Brut Champagne N.V.,France,Champagne,Louis Casters,4.1,42.9,0,0,0,0
Les Hauts des Clos du Mont Brut Champagne N.V.,France,Champagne,Fallet Dart,4.2,66.0,0,0,0,0
Brut Opere Rosé N.V.,Italy,Veneto,Villa Sandi,3.6,14.5,0,0,0,0
Brut Rosé 2015,South Africa,Franschhoek,L'Ormarins,3.7,16.93,2015,0,0,0
Rosé Brut N.V.,Italy,Piemonte,Tenuta San Pietro,3.7,20.43,0,0,0,0
Cuvée Marie Ambal Crémant de Bourgogne Rosé N.V.,France,Crémant de Bourgogne,Veuve Ambal,3.8,23.95,0,0,0,0
Conegliano Valdobbiadene Prosecco N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Le Manzane,3.8,7.99,0,0,0,0
La Petite Bulle Brut Rosé N.V.,France,Saumur,Bouvet-Ladubay,3.6,6.95,0,0,0,0
Noces de Craie Champagne Grand Cru 'Aÿ' 2015,France,Champagne Grand Cru 'Aÿ',Marc Hébrart,4.4,65.0,2015,0,0,0
Marca Trevigiana Rosé N.V.,Italy,Marca Trevigiana,Le Contesse,3.7,4.7,0,0,0,0
Pinot Blanc Brut N.V.,Austria,Niederösterreich,Szigeti,3.6,14.16,0,0,0,0
Rosé Brut N.V.,Italy,Veneto,Sacchetto,3.5,10.54,0,0,0,0
Brut Champagne N.V.,France,Champagne,Champagne du Rédempteur,3.8,31.9,0,0,0,0
Muskat Ottonel Extra Dry N.V.,Austria,Burgenland,Szigeti,3.9,13.2,0,0,0,0
Spumante Extra Brut 2015,Italy,Piemonte,Bruno Giacosa,3.6,27.06,2015,0,0,0
L'Ermitage Brut Rosé 2006,United States,Anderson Valley,Roederer Estate,4.2,66.9,2006,0,0,0
'La Picia' Bardolino Chiaretto Spumante Extra Dry N.V.,Italy,Bardolino,Monte del Frá,3.6,10.5,0,0,0,0
Brut Rosé Champagne N.V.,France,Champagne,Comtesse Lafond,4.3,51.9,0,0,0,0
Riesling Sekt Brut N.V.,Germany,Rheingau,Weingüter Wegeler,3.7,14.2,0,0,0,0
Rosé Brut Champagne (Vintage) 2014,France,Champagne,Louis Roederer,4.1,48.64,2014,0,0,0
Riesling Brut N.V.,Germany,Nahe,Emrich-Schönleber,3.8,16.4,0,0,0,0
Prosecco Superiore di Conegliano Valdobbiadene Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Canella,3.6,14.39,0,0,0,0
Marsecco Red N.V.,Italy,delle Venezie,Castle of Dracula,3.6,8.86,0,0,0,0
Cava Organic Brut Nature 2017,Spain,Cava,Vilarnau,3.8,14.53,2017,0,0,0
Rheingauer Réserve Riesling Brut 2014,Germany,Rheingau,Schloss Vaux,3.6,19.0,2014,0,0,0
Dibon Rosado Cava N.V.,Spain,Cava,Pinord,3.5,7.99,0,0,0,0
Marc Mir Brut Nature N.V.,Spain,Catalunya,Rosell Mir,3.8,15.3,0,0,0,0
Molera Valdobbiadene Prosecco Superiore Extra Dry 2017,Italy,Conegliano-Valdobbiadene Prosecco,Bisol,3.9,19.98,2017,0,0,0
Kaapse Vonkel Brut 2018,South Africa,Western Cape,Simonsig,3.9,12.18,2018,0,0,0
Mont Marvin Cuvée Brut Champagne 2011,France,Champagne,Lacroix Triaulaire,4.0,42.0,2011,0,0,0
Quartet Brut Rosé N.V.,United States,Anderson Valley,Roederer Estate,3.8,39.9,0,0,0,0
36 Cuvée Brut N.V.,Italy,Colli Trevigiani,Marsuret,3.5,9.8,0,0,0,0
Parlein Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.6,22.9,0,0,0,0
Crémant d'Alsace Blanc de Blancs Brut N.V.,France,Crémant d'Alsace,Dopff & Fils,4.2,14.21,0,0,0,0
Reyes de Aragón El Monje Brut Nature N.V.,Spain,Cava,Bodegas Langa,3.7,11.8,0,0,0,0
Rheingauer Réserve Riesling Brut 2015,Germany,Rheingau,Schloss Vaux,3.9,18.5,2015,0,0,0
Cuvée 28+ Rosé N.V.,Italy,Trento,Rotari,3.8,12.5,0,0,0,0
Riesling Brut 2017,Germany,Rheingau,Kloster Eberbach,3.6,12.6,2017,0,0,0
Cuveé Salome Brut N.V.,Germany,Pfalz,Friedrich Becker,3.8,19.49,0,0,0,0
Rosé Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Autréau de Champillon,3.6,28.5,0,0,0,0
Blanc de Blancs Brut Champagne N.V.,France,Champagne,Jacquinot & Fils,3.7,46.95,0,0,0,0
Lady Rosé Champagne N.V.,France,Champagne,Duval-Leroy,3.6,51.69,0,0,0,0
Riserva Extra Brut 2012,Italy,Trentino-Alto Adige,Arunda,4.1,24.15,2012,0,0,0
Ice Blanc de Blancs Demi-Sec N.V.,Italy,Vino d'Italia,Valdo,3.7,8.32,0,0,0,0
Efecte Classic Penedès Brut Reserva 2017,Spain,Penedès,Albet i Noya,3.9,15.6,2017,0,0,0
Triumvirat Grande Cuvée Brut 2009,Germany,Rheinhessen,Raumland,4.1,42.95,2009,0,0,0
'Giulio Ferrari' Riserva del Fondatore Rosé 2006,Italy,Trentino,Ferrari,4.5,239.0,2006,0,0,0
N.P.U Brut Champagne (Nec Plus Ultra) 2004,France,Champagne,Bruno Paillard,4.4,169.0,2004,0,0,0
Teatro Alla Scala 2013,Italy,Franciacorta,Bellavista,4.0,47.53,2013,0,0,0
Il Vino dei Poeti Gold 2017,Italy,Prosecco,Bottega,3.8,19.4,2017,0,0,0
Secco Rosé N.V.,Germany,German Wine,Kloster Eberbach,4.0,9.97,0,0,0,0
Veneto Sciànco Custoza Spumante Brut N.V.,Italy,Veneto,Monte del Frá,3.8,10.5,0,0,0,0
Imperial Brut 2015,Spain,Cava,Gramona,4.0,19.99,2015,0,0,0
L'Authentique Brut Champagne 2009,France,Champagne,Tribaut Schloesser,4.2,78.95,2009,0,0,0
Bricco Quaglia Moscato d'Asti 2019,Italy,Moscato d'Asti,La Spinetta,4.1,15.69,2019,0,0,0
Familiengewächs Frizzante Valentin weiss N.V.,Germany,Franken,Winzer Sommerach,4.2,8.05,0,0,0,0
Prosecco Treviso Frizzante N.V.,Italy,Prosecco di Treviso,Le Contesse,4.1,6.9,0,0,0,0
Pinot Noir Rosé Brut N.V.,Germany,Rheingau,Barth,3.6,16.59,0,0,0,0
Ribula Brut N.V.,Italy,Friuli-Venezia Giulia,Conte d'Attimis Maniago,3.6,11.9,0,0,0,0
Initiation N.V.,France,Champagne,Benoît Déhu,4.2,54.0,0,0,0,0
Cuvée Rosa Extra Dry N.V.,Italy,Prosecco,Canevel,4.0,11.99,0,0,0,0
Tre Comuni Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Vallis Mareni,3.8,8.99,0,0,0,0
Moscato d'Asti 2019,Italy,Moscato d'Asti,Prunotto,3.9,11.9,2019,0,0,0
Crémant de Loire Brut Rosé N.V.,France,Crémant de Loire,Chapin & Landais,3.7,11.07,0,0,0,0
Tradition Demi-Sec Champagne N.V.,France,Champagne,J.M. Gobillard & Fils,4.1,28.95,0,0,0,0
Prosecco Treviso Brut N.V.,Italy,Prosecco di Treviso,Soligo,3.6,8.95,0,0,0,0
Cuvée Prestige Millésimé Brut Champagne 2013,France,Champagne,J.M. Gobillard & Fils,4.2,33.92,2013,0,0,0
Serral del Vell Brut Nature 2009,Spain,Cava,Recaredo,4.3,39.5,2009,0,0,0
Cuvée Patrimony Brut Champagne N.V.,France,Champagne,Michel Loriot,3.8,25.99,0,0,0,0
Brut Metodo Classico Opere Trevigiane N.V.,Italy,Veneto,Villa Sandi,3.7,17.5,0,0,0,0
Millesimé Brut Champagne 2013,France,Champagne,Deutz,4.0,48.5,2013,0,0,0
Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Bepin de Eto,3.8,11.21,2018,0,0,0
Brut N.V.,Italy,Piemonte,Tenuta San Pietro,3.7,18.81,0,0,0,0
Cava Brut Imperial Reserva N.V.,Spain,Cava,Pupitre,3.6,9.5,0,0,0,0
Franciacorta Rosé 2015,Italy,Franciacorta,Bellavista,4.1,46.9,2015,0,0,0
Stefano Bottega Fragolino Rosso Frizzante N.V.,Italy,Friuli-Venezia Giulia,Bottega,4.1,6.5,0,0,0,0
Brut Rosé N.V.,Italy,Prosecco,Bosco del Merlo,3.8,10.45,0,0,0,0
Millésime Brut Champagne 2009,France,Champagne,Tribaut Schloesser,4.2,39.95,2009,0,0,0
Conte Aimo Blanc de Noir 2009,Italy,Franciacorta,Montenisa,4.2,47.0,2009,0,0,0
Réserve Blanquette de Limoux Brut 2016,France,Blanquette de Limoux,Antech,3.7,14.62,2016,0,0,0
Pierre Brut N.V.,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.8,21.9,0,0,0,0
Grande Sélection Brut Champagne N.V.,France,Champagne,Le Brun de Neuville,4.0,29.95,0,0,0,0
Blanc de Blancs N.V.,Italy,Veneto,Ottella,4.0,19.5,0,0,0,0
Extra Brut Champagne N.V.,France,Champagne,Comtesse Lafond,4.1,44.9,0,0,0,0
Brut Nature Vintage 2015,Spain,Cava,Vilarnau,3.3,15.61,2015,0,0,0
Vieille Réserve Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Frédéric Malétrez,4.1,45.0,0,0,0,0
Ca del Vento Lambrusco Rosato N.V.,Italy,Reggiano,Venturini Baldini,3.5,11.9,0,0,0,0
Riesling Brut 2017,Germany,Pfalz,Reichsrat von Buhl,3.9,14.75,2017,0,0,0
Rosato Secco N.V.,Italy,Emilia-Romagna,Duca del Valentino,3.5,7.75,0,0,0,0
Rive di San Pietro di Barbozza Valdobbiadene Prosecco Superiore N.V.,Italy,Conegliano-Valdobbiadene Prosecco Superiore,Villa Sandi,4.0,17.69,0,0,0,0
Millesimé Exception Brut Champagne 2014,France,Champagne,Drappier,4.1,39.79,2014,0,0,0
Franciacorta Pas Operé 2012,Italy,Franciacorta,Bellavista,4.2,45.9,2012,0,0,0
Lugana Brut N.V.,Italy,Lugana,Roveglia,3.5,15.43,0,0,0,0
Brut Rosé 2015,Germany,Baden,Griesel & Compagnie,3.9,15.5,2015,0,0,0
Triumvirat Grande Cuvée Brut 2010,Germany,Rheinhessen,Raumland,4.2,39.0,2010,0,0,0
Ribolla Gialla 2015,Italy,Colli Orientali del Friuli,Collavini,4.1,26.31,2015,0,0,0
Comtes de Champagne Rosé 2007,France,Champagne,Taittinger,4.3,208.2,2007,0,0,0
Vértice Gouveio Bruto 2007,Portugal,Douro,Caves Transmontanas,4.1,23.39,2007,0,0,0
Rosé de Noir Cuvée Brut N.V.,Italy,Emilia-Romagna,Cleto Chiarli,3.9,9.95,0,0,0,0
Prosecco 2016,Italy,Prosecco,Zonin,3.4,8.24,2016,0,0,0
Pinot Brut N.V.,Germany,Pfalz,Menger-Krug,3.6,15.89,0,0,0,0
Ballerine Brut Étoile Rosé N.V.,France,Crémant de Limoux,Gérard Bertrand,4.0,50.14,0,0,0,0
Franciacorta Riserva Satèn Palazzo Lana 2008,Italy,Franciacorta,Berlucchi,4.2,69.9,2008,0,0,0
Brut Blanc De Blancs 2015,South Africa,Robertson,Graham Beck,4.0,19.9,2015,0,0,0
Francesco Galliano Blanc de Blancs 2015,Italy,Piemonte,Borgo Maragliano,3.7,17.9,2015,0,0,0
Geheimrat J Riesling Klassische Flaschengärung Sekt Brut 2011,Germany,Rheingau,Weingüter Wegeler,3.9,28.38,2011,0,0,0
Moncalvina Moscato d'Asti 'Canelli' 2018,Italy,Moscato d'Asti,Coppo,4.2,11.9,2018,0,0,0
Echter Secco N.V.,Germany,Franken,Juliusspital,4.0,9.62,0,0,0,0
Brut Rosé Champagne N.V.,France,Champagne,Gallimard Père & Fils,4.0,28.95,0,0,0,0
Franciacorta Satèn Brut 2015,Italy,Franciacorta,Ricci Curbastro,3.9,24.37,2015,0,0,0
Solighello Frizzante N.V.,Italy,Veneto,Soligo,3.5,6.55,0,0,0,0
Blanc de Noirs Brut 2015,Germany,Baden,Griesel & Compagnie,3.8,32.0,2015,0,0,0
Reiterer-Reiterer Rosé Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.8,22.9,0,0,0,0
Conde de Haro Brut 2016,Spain,Cava,Muga,3.8,16.47,2016,0,0,0
Blanc de Trilogia 2018,Spain,Valencia,Los Frailes,4.0,9.45,2018,0,0,0
Réserve Brut Champagne N.V.,France,Champagne,Morize Père & Fils,3.8,30.3,0,0,0,0
Muskateller Brut M N.V.,Austria,Südsteiermark,Weingut Erich & Walter Polz,4.1,19.8,0,0,0,0
Cascinetta Moscato d'Asti 2019,Italy,Moscato d'Asti,Vietti,4.2,13.5,2019,0,0,0
Crémant de Limoux Brut N.V.,France,Crémant de Limoux,La Louvière,3.9,18.79,0,0,0,0
Amabile N.V.,Italy,Lambrusco Grasparossa di Castelvetro,Corte Manzini,3.9,10.6,0,0,0,0
Esprit Brut Champagne N.V.,France,Champagne,Baron-Fuenté,3.7,35.89,0,0,0,0
Trauben Secco N.V.,Germany,Rheinhessen,Raumland,3.7,8.5,0,0,0,0
Brut Rosé d'Assemblage Champagne N.V.,France,Champagne,Gremillet,3.9,31.5,0,0,0,0
Esprit Blanc de Blancs Champagne N.V.,France,Champagne,Baron-Fuenté,3.8,35.89,0,0,0,0
Perlae Naonis Millesimato Prosecco 2018,Italy,Prosecco,San Simone,3.9,13.21,2018,0,0,0
Extra Brut Champagne N.V.,France,Champagne,Irroy,3.7,30.75,0,0,0,0
Radegonda Rosé Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,San Venanzio Fortunato,3.8,15.0,0,0,0,0
Garda Brut N.V.,Italy,Garda,Valdo,3.7,7.51,0,0,0,0
Chardonnay Brut N.V.,Germany,Pfalz,Menger-Krug,3.8,18.29,0,0,0,0
Prosecco Frizzante N.V.,Italy,Prosecco,Ca' di Alte,3.3,6.97,0,0,0,0
Cava La Cuvee Gran Reserva 2015,Spain,Cava,Gramona,3.9,17.85,2015,0,0,0
Brut Almerita Regaleali 2015,Italy,Contea di Sclafani,Tasca d'Almerita,3.9,24.2,2015,0,0,0
Cava Brut Stars Touch Of Rosé 2017,Spain,Cava,Castillo Perelada,3.8,12.99,2017,0,0,0
Vouvray Brut Extrème Réserve Privée N.V.,France,Vouvray,Marc Brédif,3.9,19.9,0,0,0,0
Millesimato Extra Dry Prosecco 2018,Italy,Prosecco,Paladin,4.1,10.43,2018,0,0,0
Arte Tradicional Brut Espumante Rosé 2017,Brazil,Vale dos Vinhedos,Casa Valduga,3.7,11.95,2017,0,0,0
Lambrusco dell’Emilia Dolce N.V.,Italy,Emilia,Gualtieri,3.8,3.15,0,0,0,0
Authentique Blanc de Blancs Brut Champagne N.V.,France,Champagne,Le Brun de Neuville,3.9,39.95,0,0,0,0
Rosé Brut Champagne (Extra Cuvée de Réserve) 2012,France,Champagne,Pol Roger,4.3,66.29,2012,0,0,0
Lambrusco Salamino di Santa Croce Semisecco N.V.,Italy,Lambrusco Salamino di Santa Croce,Cavicchioli,3.6,7.4,0,0,0,0
La Caliera Moscato d'Asti 2019,Italy,Moscato d'Asti,Borgo Maragliano,4.2,9.5,2019,0,0,0
Honor Venezia Millesimato Rosè N.V.,Italy,Venezia,Astoria,3.9,8.9,0,0,0,0
Blanc de Noirs Brut Pinot Meunier Champagne N.V.,France,Champagne,Henriet-Bazin,4.0,34.95,0,0,0,0
Rosé Champagne N.V.,France,Champagne,Louis Casters,3.8,22.95,0,0,0,0
Blanc de Blancs Brut Champagne Premier Cru 2013,France,Champagne Premier Cru,Mandois,4.0,30.17,2013,0,0,0
Riesling Brut N.V.,Germany,Rheingau,Barth,3.7,15.66,0,0,0,0
Graphic Ice Rosé Champagne N.V.,France,Champagne,Nicolas Feuillatte,3.8,35.0,0,0,0,0
Millésime Brut Collection Mémoire Champagne Grand Cru 'Aÿ' 2010,France,Champagne Grand Cru 'Aÿ',Lallier,4.3,65.69,2010,0,0,0
D Millésimé Champagne 2008,France,Champagne,Veuve A. Devaux,4.0,57.51,2008,0,0,0
Il Ugo! N.V.,Italy,Veneto,Mionetto,3.5,7.09,0,0,0,0
R.012 D Extra Dosage Aÿ Champagne N.V.,France,Champagne,Lallier,3.9,41.05,0,0,0,0
Le Fronde Moscato d'Asti 2018,Italy,Moscato d'Asti,Fontanafredda,4.3,10.42,2018,0,0,0
Cuvée Oenophile Non Dose Extra Brut Champagne Premier Cru 2012,France,Champagne Premier Cru,Pierre Gimonnet & Fils,4.1,42.0,2012,0,0,0
Etienne Crémant de Loire Brut N.V.,France,Crémant de Loire,Bouvet-Ladubay,3.6,10.2,0,0,0,0
Codarossa Colli de Scandiano e Canosa N.V.,Italy,Colli de Scandiano e Canosa,Albinea Canali,3.6,5.99,0,0,0,0
Flying Pig Weiss N.V.,Germany,Pfalz,Weingut Metzger,3.6,7.5,0,0,0,0
Esprit de Schengen N.V.,Luxembourg,Crémant de Luxembourg,Domaine Henri Ruppert,3.7,13.9,0,0,0,0
Vendemmia Rosé 2014,Italy,Franciacorta,Bellavista,4.1,39.9,2014,0,0,0
Prosecco Millesimato 2018,Italy,Prosecco,Biscardo,3.8,9.5,2018,0,0,0
Cava Reyes de Aragón Gran Reserva Brut Nature N.V.,Spain,Cava,Bodegas Langa,3.7,14.99,0,0,0,0
Crémant de Bourgogne Brut Rosé N.V.,France,Bourgogne,Paul Delane,3.6,13.45,0,0,0,0
Sir Winston Churchill Brut Champagne 2009,France,Champagne,Pol Roger,4.6,184.24,2009,0,0,0
Perlé Bianco Riserva 2010,Italy,Trento,Ferrari,4.1,52.61,2010,0,0,0
R.012 N Brut Nature Aÿ Champagne N.V.,France,Champagne,Lallier,4.0,41.05,0,0,0,0
Prosecco Frizzante N.V.,Italy,Prosecco,Fili,3.8,8.2,0,0,0,0
Brut Rosé 2014,Italy,Lambrusco di Sorbara,Cantina della Volta,3.9,28.7,2014,0,0,0
Rosé 2015,United Kingdom,Kent,Gusbourne,3.9,62.29,2015,0,0,0
D. D. R. 2009,Italy,Modena,Cantina della Volta,4.2,35.37,2009,0,0,0
Tresor Brut 2012,France,Saumur,Bouvet-Ladubay,3.8,35.5,2012,0,0,0
002 Sparkling N.V.,France,Côtes de Gascogne,Uby,3.6,8.5,0,0,0,0
Langenlois Blanc de Blancs Brut Nature 2013,Austria,Niederösterreich,Loimer,4.0,34.9,2013,0,0,0
Brut Vintage Champagne (Cuvée Royale) 2004,France,Champagne,Joseph Perrier,3.9,60.08,2004,0,0,0
I Filari Franciacorta Brut N.V.,Italy,Franciacorta,Fratelli Muratori,3.5,17.32,0,0,0,0
Cuvée Brut Rosé N.V.,Italy,Veneto,Casa Gheller,3.7,7.9,0,0,0,0
Riesling Extra Brut N.V.,Germany,Rheingau,Barth,3.9,14.54,0,0,0,0
Cuvée Elisabeth Salmon Brut Rosé Champagne 2007,France,Champagne,Billecart-Salmon,4.5,184.24,2007,0,0,0
Cava Enguera in a Bubble Brut Nature Organic N.V.,Spain,Cava,Bodegas Enguera,3.6,10.95,0,0,0,0
Rosato Frizzante N.V.,Italy,Veneto,Pizzolato,3.5,10.25,0,0,0,0
Cava Brut Nature Reserva N.V.,Spain,Cava,Mas Macià,3.6,8.95,0,0,0,0
Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Riva dei Frati,3.8,12.34,0,0,0,0
